ï»¿InvoiceNo,InvoiceDate,InvoiceTime,StockCode,Description,Quantity,UnitPrice,Totalsale,CustomerID,Country
580068,01-12-2011,01:41:00 PM,23080,RED METAL BOX TOP SECRET,5,8.25,41.25,17321.0,United Kingdom
580069,01-12-2011,01:47:00 PM,22456,NATURAL SLATE CHALKBOARD LARGE ,1,4.95,4.95,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,22030,SWALLOWS GREETING CARD,12,0.42,5.04,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2,0.39,0.78,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,23291,DOLLY GIRL CHILDRENS CUP,1,1.25,1.25,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,23292,SPACEBOY CHILDRENS CUP,1,1.25,1.25,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,23499,SET 12 VINTAGE DOILY CHALK ,1,0.42,0.42,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,21916,SET 12 RETRO WHITE CHALK STICKS,1,0.42,0.42,15060.0,United Kingdom
580069,01-12-2011,01:47:00 PM,21991,BOHEMIAN COLLAGE STATIONERY SET,2,1.25,2.5,15060.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22453,MEASURING TAPE BABUSHKA BLUE,18,2.95,53.1,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22457,NATURAL SLATE HEART CHALKBOARD ,24,2.95,70.8,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22695,WICKER WREATH SMALL,24,1.45,34.8,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,1.25,30.0,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22621,TRADITIONAL KNITTING NANCY,12,1.65,19.8,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22077,6 RIBBONS RUSTIC CHARM,12,1.95,23.4,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,17.0,12919.0,United Kingdom
580070,01-12-2011,01:47:00 PM,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,1.95,39.0,12919.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,15.0,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2.95,23.6,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22508,DOORSTOP RETROSPOT HEART,4,3.75,15.0,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22082,RIBBON REEL STRIPES DESIGN ,10,1.65,16.5,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,23005,TRAVEL CARD WALLET I LOVE LONDON,48,0.42,20.16,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,4.25,17.0,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22106,MIRROR MOSAIC HURRICANE LAMP ,2,6.75,13.5,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,23374,RED SPOT PAPER GIFT BAG,10,0.82,8.2,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,84708B,PINK JEWELLED PHOTO FRAME ,4,4.95,19.8,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.45,17.4,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22357,KINGS CHOICE BISCUIT TIN,4,4.25,17.0,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,3.25,19.5,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,23009,I LOVE LONDON BABY GIFT SET,1,16.95,16.95,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,23007, SPACEBOY BABY GIFT SET,1,16.95,16.95,15500.0,United Kingdom
580071,01-12-2011,01:47:00 PM,23010,CIRCUS PARADE BABY GIFT SET,1,16.95,16.95,15500.0,United Kingdom
C580072,01-12-2011,02:02:00 PM,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,7.65,-7.65,16240.0,United Kingdom
580073,01-12-2011,02:03:00 PM,23284,DOORMAT KEEP CALM AND COME IN,3,8.25,24.75,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,23582,VINTAGE DOILY JUMBO BAG RED ,3,2.08,6.24,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,20.8,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,79160,HEART SHAPE WIRELESS DOORBELL,4,2.1,8.4,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,84596G,SMALL CHOCOLATES PINK BOWL,8,0.42,3.36,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,85135C,RED DRAGONFLY HELICOPTER,2,7.95,15.9,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,85136A,YELLOW SHARK HELICOPTER,2,7.95,15.9,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,84519B,CARROT CHARLIE+LOLA COASTER SET,3,1.25,3.75,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,84519A,TOMATO CHARLIE+LOLA COASTER SET,3,1.25,3.75,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,70007,HI TEC ALPINE HAND WARMER,4,1.65,6.6,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2.95,8.85,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,21874,GIN AND TONIC MUG,6,1.65,9.9,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,21098,CHRISTMAS TOILET ROLL,3,1.25,3.75,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,84596F,SMALL MARSHMALLOWS PINK BOWL,8,0.42,3.36,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,0.42,3.36,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,37413,ICON MUG REVOLUTIONARY,3,0.39,1.17,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,21876,POTTERING MUG,3,1.65,4.95,16813.0,United Kingdom
580073,01-12-2011,02:03:00 PM,21872,GLAMOROUS  MUG,3,1.25,3.75,16813.0,United Kingdom
580074,01-12-2011,02:06:00 PM,21866,UNION JACK FLAG LUGGAGE TAG,12,1.25,15.0,15028.0,United Kingdom
580074,01-12-2011,02:06:00 PM,23501,KEY RING BASEBALL BOOT UNION JACK,20,1.25,25.0,15028.0,United Kingdom
580074,01-12-2011,02:06:00 PM,23284,DOORMAT KEEP CALM AND COME IN,6,8.25,49.5,15028.0,United Kingdom
580074,01-12-2011,02:06:00 PM,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,0.65,7.8,15028.0,United Kingdom
580074,01-12-2011,02:06:00 PM,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,1.45,17.4,15028.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,20,2.95,59.0,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22037,ROBOT BIRTHDAY CARD,12,0.42,5.04,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,1.65,1.65,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,20728,LUNCH BAG CARS BLUE,4,1.65,6.6,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22382,LUNCH BAG SPACEBOY DESIGN ,1,1.65,1.65,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22549,PICTURE DOMINOES,10,1.45,14.5,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,1.65,1.65,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,20725,LUNCH BAG RED RETROSPOT,4,1.65,6.6,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22382,LUNCH BAG SPACEBOY DESIGN ,3,1.65,4.95,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22142,CHRISTMAS CRAFT WHITE FAIRY ,5,1.45,7.25,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22144,CHRISTMAS CRAFT LITTLE FRIENDS,5,2.1,10.5,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,3.75,11.25,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22273,FELTCRAFT DOLL MOLLY,3,2.95,8.85,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,23126,FELTCRAFT GIRL AMELIE KIT,6,4.95,29.7,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2.08,2.08,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22563,HAPPY STENCIL CRAFT,24,1.25,30.0,17014.0,United Kingdom
580075,01-12-2011,02:09:00 PM,22562,MONSTERS STENCIL CRAFT,24,1.25,30.0,17014.0,United Kingdom
580076,01-12-2011,02:14:00 PM,21810,CHRISTMAS HANGING STAR WITH BELL,48,0.39,18.72,15602.0,United Kingdom
580076,01-12-2011,02:14:00 PM,22178,VICTORIAN GLASS HANGING T-LIGHT,48,1.95,93.6,15602.0,United Kingdom
580076,01-12-2011,02:14:00 PM,22154,ANGEL DECORATION 3 BUTTONS ,48,0.42,20.16,15602.0,United Kingdom
580076,01-12-2011,02:14:00 PM,23222,CHRISTMAS TREE HANGING GOLD,24,0.83,19.92,15602.0,United Kingdom
580076,01-12-2011,02:14:00 PM,21822,GLITTER CHRISTMAS TREE WITH BELLS,36,0.79,28.44,15602.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23349,ROLL WRAP VINTAGE CHRISTMAS,24,1.25,30.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,0.83,19.92,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,0.82,8.2,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,0.79,7.9,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,21790,VINTAGE SNAP CARDS,12,0.85,10.2,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,21914,BLUE HARMONICA IN BOX ,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23571,TRADITIONAL NAUGHTS & CROSSES,12,1.65,19.8,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,22274,FELTCRAFT DOLL EMILY,6,2.95,17.7,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,22150,3 STRIPEY MICE FELTCRAFT,6,1.95,11.7,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23478,WOODLAND LARGE PINK FELT HEART,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23432,PRETTY HANGING QUILTED HEARTS,12,0.83,9.96,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23473,WOODLAND SMALL RED FELT HEART,12,0.83,9.96,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23474,WOODLAND SMALL BLUE FELT HEART,12,0.83,9.96,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23329,DECORATIVE WICKER HEART LARGE,12,1.65,19.8,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23332,IVORY WICKER HEART LARGE,12,1.65,19.8,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23333,IVORY WICKER HEART MEDIUM,12,1.25,15.0,14262.0,United Kingdom
580077,01-12-2011,02:17:00 PM,23188,VINTAGE  2 METRE FOLDING RULER,12,1.65,19.8,14262.0,United Kingdom
580087,01-12-2011,02:27:00 PM,84341B,,-2,0.0,0.0,,United Kingdom
580088,01-12-2011,02:30:00 PM,23582,VINTAGE DOILY JUMBO BAG RED ,10,2.08,20.8,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,12,8.15,97.8,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,0.38,13.68,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2.08,20.8,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,20.8,17115.0,United Kingdom
580088,01-12-2011,02:30:00 PM,90057,DIAMANTE RING ASSORTED IN BOX.,24,1.25,30.0,17115.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23582,VINTAGE DOILY JUMBO BAG RED ,10,2.08,20.8,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,0.83,13.28,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,4.15,24.9,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23112,PARISIENNE CURIO CABINET,4,7.5,30.0,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,6.95,41.7,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22077,6 RIBBONS RUSTIC CHARM,12,1.95,23.4,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23456,MEDIUM PARLOUR PICTURE FRAME ,4,4.15,16.6,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23084,RABBIT NIGHT LIGHT,18,2.08,37.44,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,1.95,39.0,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23457,LARGE PARLOUR PICTURE FRAME,3,4.95,14.85,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,6,2.89,17.34,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,23082,SET 6 PAPER TABLE LANTERN HEARTS ,18,3.75,67.5,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2.95,17.7,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22592,CARDHOLDER HOLLY WREATH METAL,8,3.75,30.0,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,8.5,17.0,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22624,IVORY KITCHEN SCALES,2,8.5,17.0,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22507,MEMO BOARD RETROSPOT  DESIGN,4,4.95,19.8,14732.0,United Kingdom
580089,01-12-2011,02:34:00 PM,22189,CREAM HEART CARD HOLDER,4,3.95,15.8,14732.0,United Kingdom
580090,01-12-2011,02:36:00 PM,21485,RETROSPOT HEART HOT WATER BOTTLE,18,4.95,89.1,13323.0,United Kingdom
580090,01-12-2011,02:36:00 PM,23355,HOT WATER BOTTLE KEEP CALM,4,4.95,19.8,13323.0,United Kingdom
580090,01-12-2011,02:36:00 PM,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,4.25,17.0,13323.0,United Kingdom
580090,01-12-2011,02:36:00 PM,21484,CHICK GREY HOT WATER BOTTLE,4,4.25,17.0,13323.0,United Kingdom
580090,01-12-2011,02:36:00 PM,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,14.85,13323.0,United Kingdom
580091,01-12-2011,02:37:00 PM,21833,CAMOUFLAGE LED TORCH,4,1.69,6.76,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,21619,4 VANILLA BOTANICAL CANDLES,4,3.75,15.0,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,21620,SET OF 4 ROSE BOTANICAL CANDLES,4,3.75,15.0,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,23119,PACK OF 6 LARGE FRUIT STRAWS ,1,0.62,0.62,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,85049A,TRADITIONAL CHRISTMAS RIBBONS,10,1.25,12.5,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,22075,6 RIBBONS ELEGANT CHRISTMAS ,10,1.65,16.5,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,23500,KEY RING BASEBALL BOOT ASSORTED ,60,1.25,75.0,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,0.85,10.2,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,17293.0,United Kingdom
580091,01-12-2011,02:37:00 PM,23084,RABBIT NIGHT LIGHT,20,2.08,41.6,17293.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23207,LUNCH BAG ALPHABET DESIGN,3,1.65,4.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23249,VINTAGE RED ENAMEL TRIM PLATE,7,1.65,11.55,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21208,PASTEL COLOUR HONEYCOMB FAN,10,0.39,3.9,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21194,PINK  HONEYCOMB PAPER FAN,8,0.65,5.2,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23123,COCKTAIL SWORDS 50 PIECES,12,0.83,9.96,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23288,GREEN VINTAGE SPOT BEAKER,6,0.85,5.1,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23286,BLUE VINTAGE SPOT BEAKER,4,0.85,3.4,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21239,PINK  POLKADOT CUP,4,0.85,3.4,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21238,RED RETROSPOT CUP,4,0.85,3.4,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22727,ALARM CLOCK BAKELIKE RED ,1,3.75,3.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22667,RECIPE BOX RETROSPOT ,3,2.95,8.85,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22083,PAPER CHAIN KIT RETROSPOT,5,2.95,14.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22651,GENTLEMAN SHIRT REPAIR KIT ,8,0.85,6.8,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,19,2.95,56.05,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22726,ALARM CLOCK BAKELIKE GREEN,6,3.75,22.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22727,ALARM CLOCK BAKELIKE RED ,5,3.75,18.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22728,ALARM CLOCK BAKELIKE PINK,5,3.75,18.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21429,RED GINGHAM ROSE JEWELLERY BOX,48,1.65,79.2,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23242,TREASURE TIN BUFFALO BILL ,48,1.85,88.8,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23241,TREASURE TIN GYMKHANA DESIGN,48,1.85,88.8,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,35970,ZINC FOLKART SLEIGH BELLS,12,1.69,20.28,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23525,WALL ART BUFFALO BILL ,6,3.75,22.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23524,WALL ART HORSE & PONY ,4,3.75,15.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23528,WALL ART SPACEBOY,3,3.75,11.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22597,MUSICAL ZINC HEART DECORATION ,10,0.85,8.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22598,CHRISTMAS MUSICAL ZINC TREE,6,0.85,5.1,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22338,STAR DECORATION PAINTED ZINC ,18,0.65,11.7,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21810,CHRISTMAS HANGING STAR WITH BELL,11,1.25,13.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22340,NOEL GARLAND PAINTED ZINC ,12,1.45,17.4,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,20668,DISCO BALL CHRISTMAS DECORATION,48,0.12,5.76,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23191,BUNDLE OF 3 RETRO NOTE BOOKS,5,1.65,8.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23053,RECYCLED ACAPULCO MAT PINK,1,8.25,8.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23050,RECYCLED ACAPULCO MAT GREEN,1,8.25,8.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,8.25,16.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23049,RECYCLED ACAPULCO MAT RED,4,8.25,33.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23570,TRADITIONAL PICK UP STICKS GAME ,10,1.25,12.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,3.75,30.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,7.95,7.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2.1,6.3,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22144,CHRISTMAS CRAFT LITTLE FRIENDS,11,2.1,23.1,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22142,CHRISTMAS CRAFT WHITE FAIRY ,7,1.45,10.15,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23313,VINTAGE CHRISTMAS BUNTING,50,4.15,207.5,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21463,MIRRORED DISCO BALL ,1,5.95,5.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,4.25,4.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,22940,FELTCRAFT CHRISTMAS FAIRY,3,4.25,12.75,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,84692,BOX OF 24 COCKTAIL PARASOLS,15,0.42,6.3,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23503,PLAYING CARDS KEEP CALM & CARRY ON,8,1.25,10.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23504,PLAYING CARDS JUBILEE UNION JACK,8,1.25,10.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21790,VINTAGE SNAP CARDS,7,0.85,5.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23345, DOLLY GIRL BEAKER,4,1.25,5.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23346,SPACEBOY BEAKER,4,1.25,5.0,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2.08,12.48,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23200,JUMBO BAG PEARS,10,2.08,20.8,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23544,WALL ART MID CENTURY MODERN ,1,8.25,8.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2.55,22.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,37413,ICON MUG REVOLUTIONARY,4,0.39,1.56,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23206,LUNCH BAG APPLE DESIGN,1,1.65,1.65,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23209,LUNCH BAG VINTAGE DOILY ,5,1.65,8.25,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23681,LUNCH BAG RED VINTAGE DOILY,3,1.65,4.95,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23206,LUNCH BAG APPLE DESIGN,4,1.65,6.6,13969.0,United Kingdom
580092,01-12-2011,02:38:00 PM,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,1.65,8.25,13969.0,United Kingdom
580093,01-12-2011,02:41:00 PM,22186,RED STAR CARD HOLDER,12,1.95,23.4,12971.0,United Kingdom
580093,01-12-2011,02:41:00 PM,22580,ADVENT CALENDAR GINGHAM SACK,6,5.95,35.7,12971.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23381,PACK OF 12 VINTAGE LEAF TISSUES ,12,0.39,4.68,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,1.65,1.65,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,22553,PLASTERS IN TIN SKULLS,1,1.65,1.65,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,4,1.25,5.0,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2.95,5.9,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,3.75,3.75,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,22130,PARTY CONE CHRISTMAS DECORATION ,6,0.85,5.1,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,3,1.95,5.85,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,0.85,3.4,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2.08,2.08,15904.0,United Kingdom
580094,01-12-2011,02:50:00 PM,23318,BOX OF 6 MINI VINTAGE CRACKERS,2,2.49,4.98,15904.0,United Kingdom
